dest1,dest2,similarity,jenis1,jenis2
Ayunan Langit,Museum Wayang Kekayon,0.47689724169351244,Alam,Budaya
Pantai Pulang Sawal,Ndalem Pojokusuman / Pamulangan Beksa Sasminta Mardawa,0.47689724169351244,Alam,Budaya
Pantai Sarangan,Museum Gerabah Kasongan,0.47689724169351244,Alam,Budaya
Pantai Sarangan,Taman Sari Kraton Yogyakarta,0.47689724169351244,Alam,Budaya
Pantai Sarangan,Wisata Wayang Wukirsari,0.47689724169351244,Alam,Budaya
Pantai Watu Kodok,Kraton,0.47689724169351244,Alam,Budaya
Pantai Watu Kodok,Museum Serat Holistik Kehidupan Susilawati Susmoni,0.47689724169351244,Alam,Budaya
Pantai Watu Kodok,Ndalem Pojokusuman / Pamulangan Beksa Sasminta Mardawa,0.47689724169351244,Alam,Budaya
Pantai Watu Kodok,Museum Wayang Kekayon,0.47689724169351244,Alam,Budaya
Watu Amben,Sendra Tari Ramayana Ballet (Outdoor),0.47689724169351244,Alam,Budaya
Watu Amben,Museum Kereta Kraton/ Museum Wahanarata,0.47689724169351244,Alam,Budaya
Watu Amben,Museum Batik,0.47689724169351244,Alam,Budaya
Watu Amben,Museum Wayang Beber Sekartaji ,0.47689724169351244,Alam,Budaya
Watu Amben,Tembi Rumah Budaya,0.47689724169351244,Alam,Budaya
Watu Amben,Museum Gerabah Kasongan,0.47689724169351244,Alam,Budaya
Watu Amben,Taman Sari Kraton Yogyakarta,0.47689724169351244,Alam,Budaya
Kraton,Gua Pari,0.47689724169351244,Budaya,Alam
Gua Maria Tritis,Gua Pari,0.47689724169351244,Budaya,Alam
Gua Maria Tritis,Pantai Kwaru,0.47689724169351244,Budaya,Alam
Gua Maria Tritis,Gua Jomblang,0.47689724169351244,Budaya,Alam
Pantai Pulang Sawal,Museum Gerabah Kasongan,0.47689724169351244,Alam,Budaya
Pantai Pulang Sawal,Taman Sari Kraton Yogyakarta,0.47689724169351244,Alam,Budaya
Pantai Pulang Sawal,Wisata Wayang Wukirsari,0.47689724169351244,Alam,Budaya
Pantai Pulang Sawal,Gua Maria Sendangsono ,0.47689724169351244,Alam,Budaya
Pantai Pulang Sawal,Affandi Museum,0.47689724169351244,Alam,Budaya
Gua Maria Tritis,Gua Tapan,0.47689724169351244,Budaya,Alam
Gua Maria Tritis,Watu Giring,0.47689724169351244,Budaya,Alam
Gua Maria Tritis,Pantai Baru,0.47689724169351244,Budaya,Alam
Pantai Watu Kodok,Sendra Tari Ramayana Ballet (Outdoor),0.47689724169351244,Alam,Budaya
Pantai Watu Kodok,Museum Kereta Kraton/ Museum Wahanarata,0.47689724169351244,Alam,Budaya
Pantai Watu Kodok,Museum Batik,0.47689724169351244,Alam,Budaya
Pantai Watu Kodok,Museum Wayang Beber Sekartaji ,0.47689724169351244,Alam,Budaya
Pantai Watu Kodok,Tembi Rumah Budaya,0.47689724169351244,Alam,Budaya
Kraton,Pantai Kwaru,0.47689724169351244,Budaya,Alam
Kraton,Gua Jomblang,0.47689724169351244,Budaya,Alam
Pantai Parangtritis,Museum Wayang Kekayon,0.47689724169351244,Alam,Budaya
Pantai Sanglen,Taman Sari Kraton Yogyakarta,0.47689724169351244,Alam,Budaya
Kraton,Gua Tapan,0.47689724169351244,Budaya,Alam
Gua Maria Tritis,Pantai Gua Cemara,0.47689724169351244,Budaya,Alam
Gua Maria Tritis,Arus Progo Rafting ,0.47689724169351244,Budaya,Alam
Gua Maria Tritis,Pantai Bugel Kulon Progo,0.47689724169351244,Budaya,Alam
Gua Maria Tritis,Gunung Gamping,0.47689724169351244,Budaya,Alam
Gua Maria Tritis,Gua Jlamprong ,0.47689724169351244,Budaya,Alam
Gua Maria Tritis,Laguna Pantai Trisik dan Pantai Trisik,0.47689724169351244,Budaya,Alam
Gua Maria Tritis,Air Terjun Luweng Sampang,0.47689724169351244,Budaya,Alam
Gua Maria Tritis,Pantai Timang,0.47689724169351244,Budaya,Alam
Pantai Sanglen,Wisata Wayang Wukirsari,0.47689724169351244,Alam,Budaya
Pantai Sanglen,Gua Maria Sendangsono ,0.47689724169351244,Alam,Budaya
Pantai Sanglen,Affandi Museum,0.47689724169351244,Alam,Budaya
Pantai Parangtritis,Taman Sari Kraton Yogyakarta,0.47689724169351244,Alam,Budaya
Pantai Parangtritis,Kraton,0.47689724169351244,Alam,Budaya
Pantai Parangtritis,Museum Serat Holistik Kehidupan Susilawati Susmoni,0.47689724169351244,Alam,Budaya
Pantai Parangtritis,Wisata Wayang Wukirsari,0.47689724169351244,Alam,Budaya
Pantai Parangtritis,Gua Maria Sendangsono ,0.47689724169351244,Alam,Budaya
Pantai Parangtritis,Affandi Museum,0.47689724169351244,Alam,Budaya
Pantai Parangtritis,Ndalem Pojokusuman / Pamulangan Beksa Sasminta Mardawa,0.47689724169351244,Alam,Budaya
Gua Maria Tritis,Gua Kidang Kencono,0.47689724169351244,Budaya,Alam
Kraton,Watu Giring,0.47689724169351244,Budaya,Alam
Kraton,Pantai Baru,0.47689724169351244,Budaya,Alam
Kraton,Arus Progo Rafting ,0.47689724169351244,Budaya,Alam
Kraton,Pantai Bugel Kulon Progo,0.47689724169351244,Budaya,Alam
Kraton,Gunung Gamping,0.47689724169351244,Budaya,Alam
Kraton,Gua Jlamprong ,0.47689724169351244,Budaya,Alam
Kraton,Laguna Pantai Trisik dan Pantai Trisik,0.47689724169351244,Budaya,Alam
Kraton,Air Terjun Luweng Sampang,0.47689724169351244,Budaya,Alam
Kraton,Pantai Timang,0.47689724169351244,Budaya,Alam
Mangrove Wanatirta,Taman Sari Kraton Yogyakarta,0.47689724169351244,Alam,Budaya
Pantai Sanglen,Kraton,0.47689724169351244,Alam,Budaya
Pantai Sanglen,Museum Serat Holistik Kehidupan Susilawati Susmoni,0.47689724169351244,Alam,Budaya
